order_id,customer_id,order_date,category,payment_method,delivery_method,order_value,discount_pct,size_mismatch_risk,signup_date,returned
54867,2870,2025-08-10,electronics,upi,express,14964.8,0.137,0,2023-12-02,0
47919,7969,2025-08-10,footwear,upi,standard,1275.26,0.23,0,2023-08-13,0
16489,6790,2025-08-10,beauty,upi,standard,805.33,0.079,0,2023-10-31,0
24892,68,2025-08-10,footwear,card,standard,3633.53,0.255,0,2023-06-21,1
22845,1974,2025-08-10,apparel,upi,standard,1113.38,0.2,0,2023-02-03,0
58736,5980,2025-08-10,footwear,card,standard,1732.05,0.422,0,2023-01-04,1
9957,1803,2025-08-10,apparel,cod,standard,1714.93,0.323,0,2022-12-23,0
29380,2482,2025-08-10,apparel,cod,express,2141.99,0.059,0,2023-09-06,0
21830,5636,2025-08-10,accessories,netbanking,express,1232.15,0.229,0,2023-04-27,0
23247,6780,2025-08-11,electronics,card,standard,12035.05,0.177,0,2023-08-15,0
22944,1655,2025-08-11,home,netbanking,standard,2203.63,0.296,0,2023-03-20,0
27644,5932,2025-08-11,beauty,cod,standard,517.24,0.163,0,2023-04-17,0
24302,151,2025-08-11,electronics,cod,standard,6594.74,0.174,0,2023-12-02,0
43553,1363,2025-08-11,books,upi,standard,843.64,0.105,0,2023-04-23,0
6538,6719,2025-08-11,books,card,express,1769.12,0.208,0,2023-07-30,0
55176,2150,2025-08-11,footwear,card,standard,778.03,0.132,0,2023-05-31,0
49068,731,2025-08-11,footwear,netbanking,standard,740.33,0.176,0,2023-09-29,0
24501,1983,2025-08-11,beauty,netbanking,express,1377.69,0.082,0,2023-08-17,0
10742,6055,2025-08-11,footwear,wallet,standard,2139.24,0.3,0,2023-09-25,1
40631,2485,2025-08-11,home,cod,standard,1570.77,0.429,0,2023-08-21,0
5335,235,2025-08-11,home,cod,standard,1526.41,0.225,0,2023-07-28,0
8711,6817,2025-08-11,apparel,netbanking,standard,1680.7,0.405,0,2023-05-28,1
12533,2279,2025-08-11,apparel,card,standard,1648.5,0.193,0,2023-05-22,0
52603,1991,2025-08-11,apparel,upi,standard,1604.18,0.108,0,2023-02-27,0
59269,62,2025-08-11,beauty,upi,standard,838.28,0.186,0,2023-07-20,0
14896,1617,2025-08-11,accessories,card,standard,1318.76,0.088,0,2023-01-18,1
43801,6807,2025-08-11,electronics,cod,standard,7914.16,0.345,0,2023-11-15,0
18225,5539,2025-08-11,home,upi,standard,2251.04,0.166,0,2023-07-29,0
44822,7980,2025-08-11,beauty,netbanking,standard,761.05,0.084,0,2023-04-25,0
6236,1428,2025-08-11,footwear,card,express,2341.06,0.104,0,2023-05-15,0
9727,3293,2025-08-11,footwear,card,express,953.65,0.292,1,2023-06-28,0
25345,2155,2025-08-11,footwear,cod,standard,5116.72,0.45,1,2023-10-06,0
11911,7512,2025-08-11,accessories,card,standard,1149.81,0.171,0,2023-06-24,0
51178,2684,2025-08-11,apparel,cod,standard,788.56,0.061,0,2023-04-28,0
59770,4986,2025-08-11,books,cod,standard,268.38,0.03,0,2023-05-09,0
25049,3983,2025-08-11,beauty,upi,standard,463.23,0.399,0,2023-07-30,0
17339,1619,2025-08-11,electronics,upi,standard,2997.02,0.366,0,2023-10-06,0
57129,3732,2025-08-11,electronics,upi,standard,6887.29,0.062,0,2023-01-20,0
32675,1286,2025-08-11,apparel,card,standard,2011.65,0.136,0,2023-04-02,0
35626,4286,2025-08-11,toys,cod,standard,1065.01,0.206,0,2023-01-03,0
4444,5140,2025-08-11,apparel,card,standard,1128.28,0.164,1,2023-04-09,0
51584,6511,2025-08-11,beauty,upi,standard,664.75,0.029,0,2023-01-27,0
7624,185,2025-08-11,footwear,upi,standard,4030.03,0.268,0,2023-11-04,0
18050,5739,2025-08-11,apparel,cod,standard,2348.66,0.035,0,2023-04-28,0
57566,7919,2025-08-11,apparel,netbanking,standard,4760.03,0.185,0,2023-10-18,0
9877,4158,2025-08-11,home,cod,standard,2138.27,0.263,1,2023-08-07,0
34776,1629,2025-08-11,beauty,card,standard,1094.44,0.274,0,2023-12-04,0
59259,4783,2025-08-11,apparel,cod,standard,619.81,0.215,0,2023-09-20,0
12186,514,2025-08-11,apparel,upi,standard,2521.09,0.106,1,2022-12-13,1
28502,5162,2025-08-11,beauty,card,express,1537.64,0.183,0,2023-01-15,0
10525,778,2025-08-11,footwear,upi,standard,4867.17,0.194,0,2023-02-19,0
57978,3365,2025-08-11,books,cod,standard,611.0,0.069,0,2023-02-09,0
10519,3868,2025-08-11,footwear,wallet,standard,1250.25,0.265,0,2023-05-25,0
12345,6297,2025-08-11,home,card,standard,3849.72,0.356,0,2023-04-17,0
19494,3834,2025-08-11,accessories,upi,standard,5951.78,0.202,0,2023-05-07,0
31170,6651,2025-08-11,apparel,upi,standard,1579.64,0.299,1,2022-12-10,0
249,1121,2025-08-11,home,card,express,1726.37,0.239,1,2023-06-01,0
15376,7685,2025-08-11,books,cod,standard,473.34,0.283,0,2023-10-28,0
24331,512,2025-08-11,books,cod,express,316.81,0.465,0,2023-12-28,0
57513,1573,2025-08-11,electronics,card,standard,4473.4,0.17,0,2022-12-17,0
57447,7126,2025-08-11,apparel,upi,standard,885.59,0.253,0,2023-10-29,0
5314,7039,2025-08-11,apparel,cod,standard,381.31,0.438,0,2023-08-26,0
50699,7917,2025-08-11,footwear,card,standard,1392.13,0.278,0,2023-10-31,0
9636,1784,2025-08-11,accessories,cod,standard,1347.99,0.425,0,2023-09-04,0
30095,4790,2025-08-11,home,cod,standard,3208.75,0.422,0,2023-11-04,0
22699,2838,2025-08-11,home,card,express,1406.45,0.156,0,2023-05-01,0
27592,5342,2025-08-11,apparel,upi,standard,1375.69,0.009,0,2022-11-27,0
19309,1561,2025-08-11,apparel,card,standard,2782.98,0.395,0,2023-07-27,1
10710,3145,2025-08-11,electronics,cod,express,10955.51,0.273,0,2022-12-25,0
10402,184,2025-08-11,apparel,cod,standard,1618.45,0.127,0,2023-12-05,0
23339,2527,2025-08-11,apparel,card,standard,878.55,0.462,0,2023-09-05,1
8943,672,2025-08-11,apparel,cod,standard,1353.86,0.132,0,2023-02-26,0
52588,2124,2025-08-11,books,cod,standard,285.06,0.106,0,2023-02-22,1
18316,6297,2025-08-11,accessories,card,standard,589.05,0.206,0,2023-04-17,0
245,1301,2025-08-11,home,upi,standard,3050.6,0.352,0,2023-08-05,0
34979,5159,2025-08-11,footwear,cod,standard,3410.15,0.299,0,2023-03-03,0
43017,6100,2025-08-11,apparel,cod,standard,1279.32,0.187,0,2023-03-11,1
6194,4338,2025-08-11,apparel,card,standard,1311.15,0.188,0,2023-05-21,0
42447,1411,2025-08-11,apparel,cod,standard,1413.57,0.09,0,2023-03-05,0
34395,153,2025-08-11,footwear,netbanking,standard,3965.19,0.098,0,2023-02-23,0
42440,6882,2025-08-11,electronics,cod,standard,3452.27,0.186,0,2023-07-15,0
52991,5652,2025-08-11,home,cod,express,3834.95,0.197,0,2023-11-21,0
43033,7842,2025-08-11,electronics,card,standard,3025.03,0.249,0,2023-08-01,0
33568,5402,2025-08-11,apparel,upi,standard,2304.5,0.169,1,2023-06-15,0
10126,1239,2025-08-11,electronics,card,standard,7826.2,0.231,0,2022-12-06,0
27283,5667,2025-08-11,toys,cod,standard,1063.89,0.192,0,2023-07-28,0
17746,7902,2025-08-11,footwear,upi,express,3708.8,0.161,0,2023-04-28,0
4564,5898,2025-08-12,electronics,upi,standard,8187.89,0.14,0,2023-03-21,0
52432,4550,2025-08-12,footwear,upi,standard,2102.08,0.031,0,2023-10-02,0
56672,2353,2025-08-12,apparel,wallet,standard,1012.51,0.375,0,2023-07-30,0
4580,3983,2025-08-12,accessories,card,standard,410.78,0.268,0,2023-07-30,0
20074,2398,2025-08-12,electronics,wallet,standard,14185.65,0.118,0,2023-09-18,0
9470,6749,2025-08-12,home,wallet,standard,7208.13,0.452,0,2023-09-09,0
72,3581,2025-08-12,apparel,upi,standard,1590.67,0.283,0,2023-03-15,1
53821,3570,2025-08-12,apparel,upi,standard,1576.92,0.34,0,2023-11-08,0
57638,1923,2025-08-12,apparel,upi,standard,807.75,0.204,0,2023-04-02,0
57973,870,2025-08-12,apparel,cod,standard,3546.8,0.376,0,2022-11-28,0
57568,7558,2025-08-12,home,upi,standard,1675.57,0.265,0,2023-10-14,0
32879,6026,2025-08-12,accessories,card,standard,426.42,0.383,0,2023-11-25,0
31001,5505,2025-08-12,home,card,standard,2091.66,0.253,0,2023-04-14,0
1276,6659,2025-08-12,electronics,cod,standard,5835.71,0.135,0,2023-04-27,0
14095,2202,2025-08-12,books,card,standard,739.1,0.262,0,2023-07-25,0
11996,142,2025-08-12,apparel,upi,express,1200.85,0.667,0,2023-05-05,0
10047,1015,2025-08-12,electronics,cod,standard,10319.29,0.295,0,2023-08-09,0
26115,6610,2025-08-12,apparel,cod,express,1570.62,0.551,0,2022-12-25,0
26192,1743,2025-08-12,home,wallet,standard,3778.3,0.336,0,2023-10-23,0
3226,217,2025-08-12,apparel,cod,standard,956.38,0.308,0,2023-11-19,0
20293,3990,2025-08-12,beauty,cod,standard,1396.19,0.521,0,2023-06-21,0
37761,5916,2025-08-12,apparel,card,express,1065.77,0.274,0,2023-11-26,0
28926,5269,2025-08-12,apparel,upi,standard,1490.97,0.229,0,2023-07-19,1
5280,2050,2025-08-12,electronics,card,express,6675.22,0.531,0,2023-02-20,0
9285,6258,2025-08-12,accessories,cod,standard,1101.19,0.675,0,2023-01-31,0
52104,5160,2025-08-12,accessories,upi,standard,647.3,0.259,0,2023-06-08,0
35624,2826,2025-08-12,electronics,netbanking,express,12141.65,0.094,0,2023-11-13,0
8011,3181,2025-08-12,electronics,cod,standard,4212.88,0.126,0,2023-02-02,0
23072,3744,2025-08-12,toys,cod,express,1435.88,0.271,0,2023-12-24,1
8904,997,2025-08-12,home,card,standard,3850.91,0.244,0,2023-10-12,0
23992,2378,2025-08-12,beauty,cod,express,353.61,0.138,0,2023-09-03,0
27020,4238,2025-08-12,apparel,upi,standard,858.47,0.215,1,2022-12-15,0
30957,5581,2025-08-12,apparel,cod,standard,1031.54,0.401,0,2023-03-13,0
35236,1076,2025-08-12,home,cod,standard,2176.06,0.187,0,2023-04-11,0
37715,1592,2025-08-12,home,upi,standard,978.82,0.064,0,2022-12-10,0
15398,2973,2025-08-12,footwear,upi,express,2008.92,0.224,0,2023-07-08,0
58326,3123,2025-08-12,electronics,cod,standard,18020.3,0.165,0,2023-03-24,0
10965,1561,2025-08-12,apparel,upi,standard,1726.08,0.236,0,2023-07-27,1
20986,1826,2025-08-12,accessories,cod,express,252.95,0.293,0,2023-02-21,0
51419,6429,2025-08-12,electronics,upi,standard,5895.05,0.496,0,2023-07-04,0
19761,4833,2025-08-12,apparel,upi,standard,1232.24,0.443,0,2023-11-02,0
22114,1269,2025-08-12,home,cod,standard,1133.34,0.344,0,2023-01-18,0
7783,6727,2025-08-12,accessories,cod,express,769.71,0.226,0,2023-12-31,0
55524,6800,2025-08-12,electronics,cod,standard,9162.74,0.259,0,2023-09-27,0
43137,94,2025-08-12,apparel,cod,standard,1352.45,0.186,1,2023-01-12,0
48996,2674,2025-08-12,beauty,upi,standard,823.66,0.313,0,2023-01-08,0
2445,2570,2025-08-12,footwear,wallet,standard,1077.83,0.361,1,2023-11-30,0
50921,3263,2025-08-12,toys,upi,express,1096.38,0.437,0,2023-06-11,0
51397,4233,2025-08-12,apparel,upi,standard,2090.28,0.538,1,2023-08-13,0
16999,943,2025-08-12,home,upi,standard,3274.65,0.456,0,2023-07-04,0
11941,1927,2025-08-12,apparel,netbanking,express,302.52,0.026,0,2023-08-30,1
53271,4393,2025-08-12,electronics,upi,standard,10321.42,0.087,0,2023-07-04,0
47437,5184,2025-08-12,apparel,card,standard,1626.17,0.088,0,2023-12-25,1
58688,4331,2025-08-12,accessories,cod,standard,904.7,0.585,0,2023-07-30,0
29795,7776,2025-08-12,apparel,cod,standard,1909.11,0.507,0,2023-07-16,0
52652,592,2025-08-12,apparel,upi,standard,771.42,0.372,0,2023-05-03,0
57528,4710,2025-08-12,electronics,cod,standard,4307.17,0.577,0,2023-03-12,0
30920,5341,2025-08-12,electronics,card,standard,2936.34,0.24,0,2023-07-09,0
8642,5755,2025-08-12,footwear,upi,express,874.58,0.06,0,2023-06-30,0
37848,5085,2025-08-12,apparel,cod,express,2285.49,0.311,0,2023-02-08,0
16578,5080,2025-08-12,electronics,upi,standard,4255.29,0.131,0,2023-09-14,0
34154,6829,2025-08-12,apparel,upi,standard,1138.03,0.239,0,2023-08-10,0
5161,7244,2025-08-12,apparel,wallet,express,1329.87,0.14,1,2023-05-03,0
49679,4528,2025-08-12,books,netbanking,standard,276.12,0.373,0,2022-12-27,0
32492,68,2025-08-12,beauty,wallet,standard,589.06,0.115,0,2023-06-21,0
34694,2586,2025-08-12,home,card,express,3454.78,0.535,0,2023-07-07,0
29589,7494,2025-08-12,home,card,standard,4690.82,0.37,1,2023-06-08,0
2352,1327,2025-08-12,footwear,upi,express,2216.89,0.485,0,2023-06-25,1
13677,5522,2025-08-12,apparel,card,standard,1791.55,0.087,1,2023-04-24,1
43797,2273,2025-08-12,accessories,upi,express,1589.32,0.336,0,2023-03-04,0
3335,7286,2025-08-12,apparel,upi,standard,605.58,0.027,0,2023-05-22,1
7202,1815,2025-08-12,apparel,cod,standard,1478.16,0.121,0,2023-10-17,0
27455,1032,2025-08-12,apparel,cod,standard,720.7,0.225,0,2023-06-11,0
55544,3472,2025-08-12,accessories,wallet,standard,878.95,0.059,0,2023-03-01,0
50633,6453,2025-08-12,electronics,wallet,standard,13025.58,0.404,0,2023-06-05,0
22862,451,2025-08-12,electronics,upi,express,3781.79,0.358,0,2023-03-21,0
20352,3136,2025-08-12,home,netbanking,standard,2700.16,0.25,0,2023-03-04,1
2519,6772,2025-08-12,home,card,standard,2190.38,0.499,0,2023-05-26,0
35685,2930,2025-08-12,footwear,cod,standard,655.56,0.042,0,2023-05-10,0
18988,1333,2025-08-12,books,cod,standard,550.35,0.242,0,2023-03-18,0
6183,2259,2025-08-12,footwear,upi,standard,3629.57,0.499,0,2023-06-03,0
51750,2038,2025-08-12,electronics,netbanking,express,2041.0,0.248,0,2023-04-19,0
18246,1545,2025-08-12,home,upi,standard,2621.63,0.398,0,2023-02-05,0
56916,4103,2025-08-12,apparel,card,standard,2020.05,0.358,0,2023-08-16,0
9940,4691,2025-08-12,electronics,cod,standard,9355.85,0.352,0,2023-09-17,1
3813,287,2025-08-13,toys,cod,express,805.58,0.396,0,2023-09-16,0
19767,4670,2025-08-13,accessories,wallet,standard,2035.02,0.492,0,2023-01-19,0
42551,3466,2025-08-13,apparel,upi,express,728.9,0.078,0,2023-10-10,0
3329,812,2025-08-13,electronics,card,standard,8218.14,0.022,0,2023-03-23,1
34937,4390,2025-08-13,beauty,netbanking,standard,816.86,0.272,0,2023-05-24,0
51095,7333,2025-08-13,apparel,cod,standard,1828.48,0.124,0,2023-02-15,0
25155,2630,2025-08-13,footwear,cod,standard,1079.19,0.27,0,2023-08-21,0
14328,5297,2025-08-13,apparel,cod,express,3018.06,0.317,0,2023-06-17,0
54632,6345,2025-08-13,accessories,upi,standard,669.18,0.088,0,2023-07-14,0
49978,6727,2025-08-13,beauty,card,standard,640.79,0.203,0,2023-12-31,0
21880,3192,2025-08-13,apparel,cod,standard,1463.19,0.368,0,2023-01-17,0
43097,3294,2025-08-13,apparel,cod,standard,2610.95,0.331,0,2023-07-22,0
41918,6781,2025-08-13,beauty,cod,standard,1345.62,0.307,0,2023-06-18,0
48587,4727,2025-08-13,electronics,card,express,10554.44,0.142,1,2023-03-28,0
3213,1254,2025-08-13,electronics,card,standard,9687.03,0.401,0,2023-07-01,0
37697,5110,2025-08-13,apparel,cod,standard,2370.05,0.062,0,2023-12-06,0
28407,6721,2025-08-13,apparel,upi,express,929.02,0.394,1,2023-11-02,0
18788,6580,2025-08-13,apparel,cod,standard,539.08,0.183,1,2023-12-29,1
7428,1036,2025-08-13,accessories,upi,standard,1185.96,0.201,0,2023-10-03,0
44087,5901,2025-08-13,apparel,upi,standard,1476.62,0.093,0,2023-03-16,0
56630,6558,2025-08-13,home,card,standard,1472.51,0.238,0,2023-06-08,0
5715,3368,2025-08-13,beauty,wallet,standard,1831.45,0.235,0,2023-07-07,0
16469,3910,2025-08-13,footwear,wallet,standard,893.76,0.16,1,2023-11-07,0
7619,1597,2025-08-13,footwear,card,standard,520.62,0.456,0,2023-01-15,0
47362,2022,2025-08-13,toys,upi,standard,407.17,0.439,0,2023-09-30,0
55985,7590,2025-08-13,electronics,cod,standard,3101.73,0.212,0,2023-05-14,0
44192,208,2025-08-13,apparel,cod,standard,895.43,0.147,0,2023-01-10,0
2427,3574,2025-08-13,beauty,netbanking,standard,1524.83,0.384,0,2023-07-19,0
7438,4620,2025-08-13,apparel,upi,standard,3295.4,0.309,0,2023-04-16,1
36319,7816,2025-08-13,apparel,netbanking,standard,1246.4,0.122,0,2023-12-10,0
28021,6436,2025-08-13,beauty,netbanking,standard,1408.22,0.298,0,2023-03-01,0
58854,2006,2025-08-13,apparel,upi,standard,923.07,0.091,0,2023-12-06,0
33873,2930,2025-08-13,apparel,card,standard,3789.58,0.343,0,2023-05-10,0
11284,1098,2025-08-13,accessories,cod,express,762.09,0.201,0,2023-05-25,0
31027,2794,2025-08-13,apparel,wallet,standard,858.98,0.157,0,2023-02-28,0
30659,7043,2025-08-13,home,card,standard,1390.19,0.429,0,2023-05-04,0
49062,1526,2025-08-13,home,cod,standard,522.19,0.257,0,2023-08-25,0
5581,6889,2025-08-13,footwear,upi,standard,3082.96,0.373,0,2023-12-16,0
44321,4968,2025-08-13,home,upi,standard,1576.28,0.364,0,2023-04-08,0
20312,3392,2025-08-13,accessories,upi,standard,854.29,0.324,0,2023-03-11,0
52741,6127,2025-08-13,apparel,cod,standard,1146.2,0.082,0,2022-12-23,0
22684,3358,2025-08-13,apparel,wallet,standard,3143.84,0.095,0,2023-06-07,0
52787,7663,2025-08-13,books,upi,standard,88.09,0.4,0,2023-02-03,0
8146,1661,2025-08-13,electronics,card,standard,5892.63,0.465,0,2023-04-14,0
11573,4291,2025-08-13,footwear,card,standard,662.65,0.265,1,2023-05-11,0
1401,7751,2025-08-13,apparel,wallet,standard,389.86,0.289,0,2023-03-11,0
40535,2896,2025-08-13,accessories,wallet,standard,534.47,0.023,0,2023-10-18,0
58287,6551,2025-08-13,electronics,wallet,standard,1310.06,0.223,0,2023-01-25,0
42257,3249,2025-08-13,footwear,card,express,880.14,0.143,1,2023-10-31,1
29652,7114,2025-08-13,apparel,card,express,2329.13,0.36,0,2023-02-17,0
1783,946,2025-08-13,apparel,cod,express,928.35,0.412,0,2023-02-28,0
2181,1325,2025-08-13,accessories,card,express,863.46,0.15,0,2023-08-22,0
15665,5173,2025-08-13,toys,cod,express,969.27,0.297,0,2023-05-17,0
1627,3034,2025-08-13,beauty,upi,express,323.39,0.426,0,2023-11-21,0
38717,2295,2025-08-13,home,upi,express,2827.44,0.666,0,2023-12-30,0
43811,5337,2025-08-13,apparel,upi,standard,940.8,0.035,0,2023-04-25,1
30262,5967,2025-08-13,apparel,card,standard,2448.35,0.156,0,2023-12-21,0
5474,7793,2025-08-13,electronics,cod,standard,3416.91,0.346,0,2023-12-25,0
56239,1145,2025-08-13,home,cod,standard,1401.82,0.16,0,2023-10-08,0
41223,2919,2025-08-13,apparel,netbanking,standard,379.66,0.184,0,2023-11-20,0
53849,6123,2025-08-13,books,cod,standard,218.01,0.151,0,2023-09-10,1
44772,7828,2025-08-13,accessories,cod,standard,1142.21,0.666,0,2023-09-11,0
42274,2524,2025-08-13,toys,card,standard,1852.56,0.388,0,2023-08-19,0
1283,2193,2025-08-13,beauty,cod,standard,2088.63,0.196,0,2023-06-23,0
34449,2290,2025-08-13,accessories,netbanking,standard,612.62,0.301,0,2023-08-15,0
6600,692,2025-08-13,electronics,upi,express,3636.31,0.085,0,2023-07-28,0
33775,6192,2025-08-13,electronics,cod,standard,11183.96,0.236,0,2022-12-01,0
44793,7566,2025-08-13,beauty,cod,standard,1408.31,0.344,0,2023-12-18,0
51266,5609,2025-08-13,apparel,upi,standard,1422.8,0.403,0,2023-08-08,0
1046,935,2025-08-13,electronics,cod,standard,5747.0,0.375,0,2023-07-29,0
24250,4834,2025-08-13,apparel,cod,express,1685.63,0.239,0,2023-02-23,0
56631,5949,2025-08-13,electronics,cod,standard,11014.09,0.237,0,2023-04-13,0
24534,1355,2025-08-13,beauty,upi,standard,477.93,0.106,0,2023-04-13,0
32813,3190,2025-08-13,electronics,netbanking,express,4775.11,0.193,0,2023-07-06,0
28581,2518,2025-08-13,home,netbanking,standard,1567.38,0.176,0,2023-03-01,0
25336,3451,2025-08-13,apparel,cod,express,1278.05,0.151,0,2023-08-20,1
1135,7104,2025-08-13,apparel,card,standard,907.51,0.402,0,2023-12-28,0
28804,1182,2025-08-13,accessories,upi,standard,416.69,0.222,0,2023-11-07,0
45464,912,2025-08-13,electronics,upi,standard,4948.72,0.152,0,2023-03-12,0
41572,4928,2025-08-13,accessories,cod,express,781.16,0.187,0,2022-12-09,1
53365,2414,2025-08-13,footwear,card,express,1050.45,0.167,0,2022-12-16,0
2964,4503,2025-08-13,apparel,wallet,standard,827.5,0.159,0,2023-06-03,0
30412,7288,2025-08-13,toys,cod,express,795.06,0.227,0,2023-05-30,0
24343,1453,2025-08-13,electronics,netbanking,standard,5292.02,0.231,0,2023-05-28,0
22612,2918,2025-08-13,home,upi,express,2655.59,0.189,0,2023-03-30,0
14558,4170,2025-08-13,apparel,card,express,807.71,0.068,1,2023-01-02,1
2675,7023,2025-08-13,apparel,netbanking,standard,1660.32,0.135,0,2023-04-15,0
1864,5752,2025-08-13,apparel,cod,standard,880.05,0.11,0,2023-05-17,0
23639,1820,2025-08-13,home,cod,standard,872.62,0.318,0,2022-12-18,0
30413,3246,2025-08-13,accessories,upi,standard,267.12,0.233,0,2023-10-16,0
57616,4181,2025-08-13,home,netbanking,standard,2903.23,0.015,0,2023-08-15,0
58694,890,2025-08-13,home,upi,standard,1607.68,0.461,0,2023-01-27,0
54612,2364,2025-08-14,home,cod,standard,942.92,0.152,0,2023-02-04,1
24454,2330,2025-08-14,footwear,upi,express,788.49,0.461,0,2023-06-28,1
19706,1902,2025-08-14,home,cod,standard,1487.81,0.168,0,2023-02-15,0
34865,5250,2025-08-14,home,netbanking,standard,10953.47,0.206,0,2023-04-28,0
29070,4202,2025-08-14,apparel,upi,standard,1317.1,0.212,1,2023-09-21,0
2465,3156,2025-08-14,apparel,cod,standard,1054.09,0.603,0,2023-10-10,0
52669,7608,2025-08-14,accessories,upi,standard,2936.31,0.42,0,2023-05-26,1
56148,953,2025-08-14,apparel,card,express,668.23,0.081,0,2023-05-02,0
47258,6971,2025-08-14,beauty,cod,express,2456.0,0.434,0,2022-12-26,0
6450,7838,2025-08-14,accessories,upi,standard,594.81,0.376,0,2023-06-25,0
28911,7860,2025-08-14,footwear,card,standard,1291.04,0.369,0,2023-11-14,0
27380,1521,2025-08-14,apparel,cod,standard,1522.15,0.272,0,2023-04-16,1
28886,2200,2025-08-14,apparel,netbanking,standard,2518.07,0.4,0,2023-07-10,0
32447,2740,2025-08-14,electronics,cod,standard,13924.04,0.39,1,2023-08-09,0
48738,1217,2025-08-14,apparel,card,standard,2330.47,0.251,0,2023-05-24,0
39816,2680,2025-08-14,accessories,cod,standard,1089.96,0.246,0,2023-02-04,0
14625,7261,2025-08-14,electronics,upi,standard,6569.29,0.109,0,2023-06-25,0
29445,4794,2025-08-14,accessories,cod,standard,749.27,0.072,0,2023-03-21,0
5196,6410,2025-08-14,books,card,standard,1060.78,0.011,0,2023-02-21,0
5746,6403,2025-08-14,home,netbanking,express,2681.85,0.27,0,2023-06-16,0
12201,89,2025-08-14,accessories,upi,standard,1540.87,0.273,1,2023-06-23,0
49808,2061,2025-08-14,apparel,upi,standard,783.05,0.167,0,2023-10-19,0
8450,7551,2025-08-14,toys,cod,standard,1045.64,0.179,0,2023-09-11,0
45398,4299,2025-08-14,accessories,cod,standard,2244.88,0.376,0,2023-09-26,0
29640,5096,2025-08-14,electronics,cod,standard,10164.41,0.315,0,2023-10-09,0
9176,1191,2025-08-14,books,cod,standard,413.62,0.517,0,2023-01-21,0
10431,7097,2025-08-14,books,upi,standard,371.5,0.229,0,2023-11-20,0
42275,5413,2025-08-14,apparel,card,express,1682.65,0.303,0,2023-11-16,0
41983,5071,2025-08-14,footwear,cod,standard,315.66,0.086,0,2023-01-12,0
21912,4501,2025-08-14,toys,netbanking,standard,471.16,0.218,0,2023-06-10,0
35784,5287,2025-08-14,home,upi,standard,1324.03,0.183,0,2023-07-25,1
32079,2429,2025-08-14,electronics,cod,standard,5667.03,0.007,0,2023-01-09,0
35918,7823,2025-08-14,beauty,card,standard,467.37,0.355,0,2023-06-15,0
25237,4918,2025-08-14,apparel,upi,standard,2774.37,0.387,1,2023-11-06,0
45300,7927,2025-08-14,footwear,cod,standard,1704.91,0.155,0,2023-06-10,1
26409,1536,2025-08-14,apparel,upi,standard,1711.93,0.356,0,2023-01-31,0
4597,437,2025-08-14,home,card,express,8708.23,0.037,0,2023-11-12,0
39414,489,2025-08-14,footwear,card,express,2724.55,0.169,0,2023-04-11,0
39775,2210,2025-08-14,home,upi,standard,4787.7,0.168,0,2023-01-23,0
34627,5683,2025-08-14,apparel,netbanking,standard,886.47,0.496,0,2023-08-18,0
6430,969,2025-08-14,electronics,card,express,7178.79,0.352,0,2023-04-23,0
26706,3902,2025-08-14,beauty,cod,standard,452.96,0.69,1,2023-05-22,1
29381,746,2025-08-14,footwear,upi,standard,1076.33,0.147,1,2023-03-02,0
5095,7202,2025-08-14,footwear,netbanking,express,2100.46,0.37,0,2023-07-07,0
55870,5597,2025-08-14,books,upi,standard,150.44,0.061,0,2023-01-05,0
48126,4759,2025-08-14,footwear,upi,standard,521.75,0.264,0,2023-04-09,0
52549,4186,2025-08-14,electronics,upi,standard,4204.93,0.172,0,2023-08-02,0
30129,592,2025-08-14,apparel,netbanking,standard,468.66,0.492,0,2023-05-03,0
45029,6322,2025-08-14,accessories,cod,standard,808.37,0.154,0,2023-09-03,0
15941,5578,2025-08-14,footwear,wallet,express,408.88,0.347,0,2023-11-17,0
40242,1470,2025-08-14,apparel,cod,express,2439.12,0.164,0,2023-05-11,0
25656,6243,2025-08-14,apparel,cod,standard,627.62,0.447,0,2023-11-08,0
50653,3696,2025-08-14,footwear,cod,express,3527.07,0.174,1,2023-11-25,0
52199,7008,2025-08-14,electronics,cod,standard,5131.04,0.241,0,2023-02-02,0
2878,2243,2025-08-14,accessories,card,standard,2416.6,0.309,0,2023-02-01,1
3845,7897,2025-08-14,accessories,upi,standard,556.11,0.2,0,2023-11-14,0
11599,682,2025-08-14,electronics,netbanking,standard,5929.32,0.073,0,2023-03-13,1
7847,7196,2025-08-14,accessories,upi,standard,2001.37,0.118,0,2023-09-07,0
2117,1946,2025-08-14,apparel,cod,express,1299.88,0.252,0,2023-12-05,0
31768,5485,2025-08-14,apparel,cod,standard,1780.01,0.107,0,2023-08-30,0
9393,246,2025-08-14,electronics,card,express,7389.36,0.098,0,2023-06-08,0
5382,2918,2025-08-14,apparel,cod,standard,1425.8,0.2,0,2023-03-30,0
31876,7116,2025-08-14,beauty,cod,express,484.43,0.114,0,2023-07-28,0
50020,854,2025-08-14,apparel,upi,standard,525.03,0.547,0,2023-10-26,0
55874,3994,2025-08-14,books,netbanking,standard,1448.19,0.264,0,2023-11-23,0
5343,1526,2025-08-14,toys,netbanking,express,2788.28,0.328,1,2023-08-25,0
31755,2715,2025-08-14,books,upi,standard,1044.99,0.134,0,2022-12-30,0
18831,5396,2025-08-14,accessories,upi,standard,1239.76,0.134,0,2023-01-29,0
